Region/Country/Area Code,Region/Country/Area,Year,Series,Value
180,Dem. Rep. of the Congo,2004,Threatened Species: Vertebrates (number),84
180,Dem. Rep. of the Congo,2010,Threatened Species: Vertebrates (number),162
180,Dem. Rep. of the Congo,2015,Threatened Species: Vertebrates (number),171
180,Dem. Rep. of the Congo,2018,Threatened Species: Vertebrates (number),187
180,Dem. Rep. of the Congo,2019,Threatened Species: Vertebrates (number),188
180,Dem. Rep. of the Congo,2020,Threatened Species: Vertebrates (number),203
180,Dem. Rep. of the Congo,2021,Threatened Species: Vertebrates (number),222
180,Dem. Rep. of the Congo,2004,Threatened Species: Invertebrates (number),22
180,Dem. Rep. of the Congo,2010,Threatened Species: Invertebrates (number),51
180,Dem. Rep. of the Congo,2015,Threatened Species: Invertebrates (number),53
180,Dem. Rep. of the Congo,2018,Threatened Species: Invertebrates (number),55
180,Dem. Rep. of the Congo,2019,Threatened Species: Invertebrates (number),54
180,Dem. Rep. of the Congo,2020,Threatened Species: Invertebrates (number),54
180,Dem. Rep. of the Congo,2021,Threatened Species: Invertebrates (number),54
180,Dem. Rep. of the Congo,2004,Threatened Species: Plants (number),65
180,Dem. Rep. of the Congo,2010,Threatened Species: Plants (number),83
180,Dem. Rep. of the Congo,2015,Threatened Species: Plants (number),109
180,Dem. Rep. of the Congo,2018,Threatened Species: Plants (number),148
180,Dem. Rep. of the Congo,2019,Threatened Species: Plants (number),185
180,Dem. Rep. of the Congo,2020,Threatened Species: Plants (number),240
180,Dem. Rep. of the Congo,2021,Threatened Species: Plants (number),295
180,Dem. Rep. of the Congo,2004,Threatened Species: Total (number),171
180,Dem. Rep. of the Congo,2010,Threatened Species: Total (number),296
180,Dem. Rep. of the Congo,2015,Threatened Species: Total (number),333
180,Dem. Rep. of the Congo,2018,Threatened Species: Total (number),390
180,Dem. Rep. of the Congo,2019,Threatened Species: Total (number),427
180,Dem. Rep. of the Congo,2020,Threatened Species: Total (number),497
180,Dem. Rep. of the Congo,2021,Threatened Species: Total (number),571
208,Denmark,2004,Threatened Species: Vertebrates (number),21
208,Denmark,2010,Threatened Species: Vertebrates (number),18
208,Denmark,2015,Threatened Species: Vertebrates (number),20
208,Denmark,2018,Threatened Species: Vertebrates (number),29
208,Denmark,2019,Threatened Species: Vertebrates (number),30
208,Denmark,2020,Threatened Species: Vertebrates (number),31
208,Denmark,2021,Threatened Species: Vertebrates (number),34
208,Denmark,2004,Threatened Species: Invertebrates (number),11
208,Denmark,2010,Threatened Species: Invertebrates (number),12
208,Denmark,2015,Threatened Species: Invertebrates (number),15
208,Denmark,2018,Threatened Species: Invertebrates (number),16
208,Denmark,2019,Threatened Species: Invertebrates (number),16
208,Denmark,2020,Threatened Species: Invertebrates (number),16
208,Denmark,2021,Threatened Species: Invertebrates (number),17
208,Denmark,2004,Threatened Species: Plants (number),3
208,Denmark,2010,Threatened Species: Plants (number),3
208,Denmark,2015,Threatened Species: Plants (number),1
208,Denmark,2018,Threatened Species: Plants (number),4
208,Denmark,2019,Threatened Species: Plants (number),21
208,Denmark,2020,Threatened Species: Plants (number),30
208,Denmark,2021,Threatened Species: Plants (number),31
208,Denmark,2004,Threatened Species: Total (number),35
208,Denmark,2010,Threatened Species: Total (number),33
208,Denmark,2015,Threatened Species: Total (number),36
208,Denmark,2018,Threatened Species: Total (number),49
208,Denmark,2019,Threatened Species: Total (number),67
208,Denmark,2020,Threatened Species: Total (number),77
208,Denmark,2021,Threatened Species: Total (number),82
262,Djibouti,2004,Threatened Species: Vertebrates (number),19
262,Djibouti,2010,Threatened Species: Vertebrates (number),29
262,Djibouti,2015,Threatened Species: Vertebrates (number),34
262,Djibouti,2018,Threatened Species: Vertebrates (number),43
262,Djibouti,2019,Threatened Species: Vertebrates (number),49
262,Djibouti,2020,Threatened Species: Vertebrates (number),50
262,Djibouti,2021,Threatened Species: Vertebrates (number),58
262,Djibouti,2004,Threatened Species: Invertebrates (number),0
262,Djibouti,2010,Threatened Species: Invertebrates (number),50
262,Djibouti,2015,Threatened Species: Invertebrates (number),57
262,Djibouti,2018,Threatened Species: Invertebrates (number),57
262,Djibouti,2019,Threatened Species: Invertebrates (number),57
262,Djibouti,2020,Threatened Species: Invertebrates (number),57
262,Djibouti,2021,Threatened Species: Invertebrates (number),57
262,Djibouti,2004,Threatened Species: Plants (number),2
262,Djibouti,2010,Threatened Species: Plants (number),2
262,Djibouti,2015,Threatened Species: Plants (number),3
262,Djibouti,2018,Threatened Species: Plants (number),3
262,Djibouti,2019,Threatened Species: Plants (number),3
262,Djibouti,2020,Threatened Species: Plants (number),3
262,Djibouti,2021,Threatened Species: Plants (number),3
262,Djibouti,2004,Threatened Species: Total (number),21
262,Djibouti,2010,Threatened Species: Total (number),81
262,Djibouti,2015,Threatened Species: Total (number),94
262,Djibouti,2018,Threatened Species: Total (number),103
262,Djibouti,2019,Threatened Species: Total (number),109
262,Djibouti,2020,Threatened Species: Total (number),110
262,Djibouti,2021,Threatened Species: Total (number),118
212,Dominica,2004,Threatened Species: Vertebrates (number),22
212,Dominica,2010,Threatened Species: Vertebrates (number),27
212,Dominica,2015,Threatened Species: Vertebrates (number),40
212,Dominica,2018,Threatened Species: Vertebrates (number),44
212,Dominica,2019,Threatened Species: Vertebrates (number),47
212,Dominica,2020,Threatened Species: Vertebrates (number),51
212,Dominica,2021,Threatened Species: Vertebrates (number),62
212,Dominica,2004,Threatened Species: Invertebrates (number),0
212,Dominica,2010,Threatened Species: Invertebrates (number),11
212,Dominica,2015,Threatened Species: Invertebrates (number),11
212,Dominica,2018,Threatened Species: Invertebrates (number),11
212,Dominica,2019,Threatened Species: Invertebrates (number),11
212,Dominica,2020,Threatened Species: Invertebrates (number),11
212,Dominica,2021,Threatened Species: Invertebrates (number),11
212,Dominica,2004,Threatened Species: Plants (number),11
212,Dominica,2010,Threatened Species: Plants (number),10
212,Dominica,2015,Threatened Species: Plants (number),11
212,Dominica,2018,Threatened Species: Plants (number),11
212,Dominica,2019,Threatened Species: Plants (number),12
212,Dominica,2020,Threatened Species: Plants (number),12
212,Dominica,2021,Threatened Species: Plants (number),15
212,Dominica,2004,Threatened Species: Total (number),33
212,Dominica,2010,Threatened Species: Total (number),48
212,Dominica,2015,Threatened Species: Total (number),62
212,Dominica,2018,Threatened Species: Total (number),66
212,Dominica,2019,Threatened Species: Total (number),70
212,Dominica,2020,Threatened Species: Total (number),74
212,Dominica,2021,Threatened Species: Total (number),88
214,Dominican Republic,2004,Threatened Species: Vertebrates (number),72
214,Dominican Republic,2010,Threatened Species: Vertebrates (number),80
214,Dominican Republic,2015,Threatened Species: Vertebrates (number),95
214,Dominican Republic,2018,Threatened Species: Vertebrates (number),130
214,Dominican Republic,2019,Threatened Species: Vertebrates (number),133
214,Dominican Republic,2020,Threatened Species: Vertebrates (number),136
214,Dominican Republic,2021,Threatened Species: Vertebrates (number),152
214,Dominican Republic,2004,Threatened Species: Invertebrates (number),2
214,Dominican Republic,2010,Threatened Species: Invertebrates (number),16
214,Dominican Republic,2015,Threatened Species: Invertebrates (number),16
214,Dominican Republic,2018,Threatened Species: Invertebrates (number),16
214,Dominican Republic,2019,Threatened Species: Invertebrates (number),18
214,Dominican Republic,2020,Threatened Species: Invertebrates (number),19
214,Dominican Republic,2021,Threatened Species: Invertebrates (number),19
214,Dominican Republic,2004,Threatened Species: Plants (number),30
214,Dominican Republic,2010,Threatened Species: Plants (number),30
214,Dominican Republic,2015,Threatened Species: Plants (number),42
214,Dominican Republic,2018,Threatened Species: Plants (number),45
214,Dominican Republic,2019,Threatened Species: Plants (number),49
214,Dominican Republic,2020,Threatened Species: Plants (number),48
214,Dominican Republic,2021,Threatened Species: Plants (number),80
214,Dominican Republic,2004,Threatened Species: Total (number),104
214,Dominican Republic,2010,Threatened Species: Total (number),126
214,Dominican Republic,2015,Threatened Species: Total (number),153
214,Dominican Republic,2018,Threatened Species: Total (number),191
214,Dominican Republic,2019,Threatened Species: Total (number),200
214,Dominican Republic,2020,Threatened Species: Total (number),203
214,Dominican Republic,2021,Threatened Species: Total (number),251
218,Ecuador,2004,Threatened Species: Vertebrates (number),288
218,Ecuador,2010,Threatened Species: Vertebrates (number),356
218,Ecuador,2015,Threatened Species: Vertebrates (number),395
218,Ecuador,2018,Threatened Species: Vertebrates (number),434
218,Ecuador,2019,Threatened Species: Vertebrates (number),441
218,Ecuador,2020,Threatened Species: Vertebrates (number),470
218,Ecuador,2021,Threatened Species: Vertebrates (number),501
218,Ecuador,2004,Threatened Species: Invertebrates (number),48
218,Ecuador,2010,Threatened Species: Invertebrates (number),62
218,Ecuador,2015,Threatened Species: Invertebrates (number),65
218,Ecuador,2018,Threatened Species: Invertebrates (number),70
218,Ecuador,2019,Threatened Species: Invertebrates (number),70
218,Ecuador,2020,Threatened Species: Invertebrates (number),70
218,Ecuador,2021,Threatened Species: Invertebrates (number),76
218,Ecuador,2004,Threatened Species: Plants (number),"1,815"
218,Ecuador,2010,Threatened Species: Plants (number),"1,837"
218,Ecuador,2015,Threatened Species: Plants (number),"1,848"
218,Ecuador,2018,Threatened Species: Plants (number),"1,864"
218,Ecuador,2019,Threatened Species: Plants (number),"1,882"
218,Ecuador,2020,Threatened Species: Plants (number),"1,961"
218,Ecuador,2021,Threatened Species: Plants (number),"1,991"
218,Ecuador,2004,Threatened Species: Total (number),"2,151"
218,Ecuador,2010,Threatened Species: Total (number),"2,255"
218,Ecuador,2015,Threatened Species: Total (number),"2,308"
218,Ecuador,2018,Threatened Species: Total (number),"2,368"
218,Ecuador,2019,Threatened Species: Total (number),"2,393"
218,Ecuador,2020,Threatened Species: Total (number),"2,501"
218,Ecuador,2021,Threatened Species: Total (number),"2,568"
818,Egypt,2004,Threatened Species: Vertebrates (number),43
818,Egypt,2010,Threatened Species: Vertebrates (number),73
818,Egypt,2015,Threatened Species: Vertebrates (number),83
818,Egypt,2018,Threatened Species: Vertebrates (number),99
818,Egypt,2019,Threatened Species: Vertebrates (number),105
818,Egypt,2020,Threatened Species: Vertebrates (number),107
818,Egypt,2021,Threatened Species: Vertebrates (number),126
818,Egypt,2004,Threatened Species: Invertebrates (number),1
818,Egypt,2010,Threatened Species: Invertebrates (number),46
818,Egypt,2015,Threatened Species: Invertebrates (number),55
818,Egypt,2018,Threatened Species: Invertebrates (number),56
818,Egypt,2019,Threatened Species: Invertebrates (number),56
818,Egypt,2020,Threatened Species: Invertebrates (number),57
818,Egypt,2021,Threatened Species: Invertebrates (number),57
818,Egypt,2004,Threatened Species: Plants (number),2
818,Egypt,2010,Threatened Species: Plants (number),2
818,Egypt,2015,Threatened Species: Plants (number),3
818,Egypt,2018,Threatened Species: Plants (number),8
818,Egypt,2019,Threatened Species: Plants (number),8
818,Egypt,2020,Threatened Species: Plants (number),8
818,Egypt,2021,Threatened Species: Plants (number),8
818,Egypt,2004,Threatened Species: Total (number),46
818,Egypt,2010,Threatened Species: Total (number),121
818,Egypt,2015,Threatened Species: Total (number),141
818,Egypt,2018,Threatened Species: Total (number),163
818,Egypt,2019,Threatened Species: Total (number),169
818,Egypt,2020,Threatened Species: Total (number),172
818,Egypt,2021,Threatened Species: Total (number),191
222,El Salvador,2004,Threatened Species: Vertebrates (number),23
222,El Salvador,2010,Threatened Species: Vertebrates (number),39
222,El Salvador,2015,Threatened Species: Vertebrates (number),47
222,El Salvador,2018,Threatened Species: Vertebrates (number),47
222,El Salvador,2019,Threatened Species: Vertebrates (number),50
222,El Salvador,2020,Threatened Species: Vertebrates (number),55
222,El Salvador,2021,Threatened Species: Vertebrates (number),79
222,El Salvador,2004,Threatened Species: Invertebrates (number),1
222,El Salvador,2010,Threatened Species: Invertebrates (number),6
222,El Salvador,2015,Threatened Species: Invertebrates (number),7
222,El Salvador,2018,Threatened Species: Invertebrates (number),10
222,El Salvador,2019,Threatened Species: Invertebrates (number),10
222,El Salvador,2020,Threatened Species: Invertebrates (number),10
222,El Salvador,2021,Threatened Species: Invertebrates (number),10
222,El Salvador,2004,Threatened Species: Plants (number),25
222,El Salvador,2010,Threatened Species: Plants (number),27
222,El Salvador,2015,Threatened Species: Plants (number),29
222,El Salvador,2018,Threatened Species: Plants (number),30
222,El Salvador,2019,Threatened Species: Plants (number),33
222,El Salvador,2020,Threatened Species: Plants (number),42
222,El Salvador,2021,Threatened Species: Plants (number),54
222,El Salvador,2004,Threatened Species: Total (number),49
222,El Salvador,2010,Threatened Species: Total (number),72
222,El Salvador,2015,Threatened Species: Total (number),83
222,El Salvador,2018,Threatened Species: Total (number),87
222,El Salvador,2019,Threatened Species: Total (number),93
222,El Salvador,2020,Threatened Species: Total (number),107
222,El Salvador,2021,Threatened Species: Total (number),143
226,Equatorial Guinea,2004,Threatened Species: Vertebrates (number),38
226,Equatorial Guinea,2010,Threatened Species: Vertebrates (number),60
226,Equatorial Guinea,2015,Threatened Species: Vertebrates (number),71
226,Equatorial Guinea,2018,Threatened Species: Vertebrates (number),86
226,Equatorial Guinea,2019,Threatened Species: Vertebrates (number),88
226,Equatorial Guinea,2020,Threatened Species: Vertebrates (number),94
226,Equatorial Guinea,2021,Threatened Species: Vertebrates (number),110
226,Equatorial Guinea,2004,Threatened Species: Invertebrates (number),2
226,Equatorial Guinea,2010,Threatened Species: Invertebrates (number),2
226,Equatorial Guinea,2015,Threatened Species: Invertebrates (number),5
226,Equatorial Guinea,2018,Threatened Species: Invertebrates (number),4
226,Equatorial Guinea,2019,Threatened Species: Invertebrates (number),4
226,Equatorial Guinea,2020,Threatened Species: Invertebrates (number),4
226,Equatorial Guinea,2021,Threatened Species: Invertebrates (number),4
226,Equatorial Guinea,2004,Threatened Species: Plants (number),61
226,Equatorial Guinea,2010,Threatened Species: Plants (number),68
226,Equatorial Guinea,2015,Threatened Species: Plants (number),79
226,Equatorial Guinea,2018,Threatened Species: Plants (number),95
226,Equatorial Guinea,2019,Threatened Species: Plants (number),98
226,Equatorial Guinea,2020,Threatened Species: Plants (number),107
226,Equatorial Guinea,2021,Threatened Species: Plants (number),120
226,Equatorial Guinea,2004,Threatened Species: Total (number),101
226,Equatorial Guinea,2010,Threatened Species: Total (number),130
226,Equatorial Guinea,2015,Threatened Species: Total (number),155
226,Equatorial Guinea,2018,Threatened Species: Total (number),185
226,Equatorial Guinea,2019,Threatened Species: Total (number),190
226,Equatorial Guinea,2020,Threatened Species: Total (number),205
226,Equatorial Guinea,2021,Threatened Species: Total (number),234
232,Eritrea,2004,Threatened Species: Vertebrates (number),31
232,Eritrea,2010,Threatened Species: Vertebrates (number),44
232,Eritrea,2015,Threatened Species: Vertebrates (number),51
232,Eritrea,2018,Threatened Species: Vertebrates (number),67
232,Eritrea,2019,Threatened Species: Vertebrates (number),74
232,Eritrea,2020,Threatened Species: Vertebrates (number),79
232,Eritrea,2021,Threatened Species: Vertebrates (number),90
232,Eritrea,2004,Threatened Species: Invertebrates (number),0
232,Eritrea,2010,Threatened Species: Invertebrates (number),50
232,Eritrea,2015,Threatened Species: Invertebrates (number),58
232,Eritrea,2018,Threatened Species: Invertebrates (number),58
232,Eritrea,2019,Threatened Species: Invertebrates (number),58
232,Eritrea,2020,Threatened Species: Invertebrates (number),58
232,Eritrea,2021,Threatened Species: Invertebrates (number),58
232,Eritrea,2004,Threatened Species: Plants (number),3
232,Eritrea,2010,Threatened Species: Plants (number),3
232,Eritrea,2015,Threatened Species: Plants (number),4
232,Eritrea,2018,Threatened Species: Plants (number),5
232,Eritrea,2019,Threatened Species: Plants (number),6
232,Eritrea,2020,Threatened Species: Plants (number),6
232,Eritrea,2021,Threatened Species: Plants (number),6
232,Eritrea,2004,Threatened Species: Total (number),34
232,Eritrea,2010,Threatened Species: Total (number),97
232,Eritrea,2015,Threatened Species: Total (number),113
232,Eritrea,2018,Threatened Species: Total (number),130
232,Eritrea,2019,Threatened Species: Total (number),138
232,Eritrea,2020,Threatened Species: Total (number),143
232,Eritrea,2021,Threatened Species: Total (number),154
233,Estonia,2004,Threatened Species: Vertebrates (number),8
233,Estonia,2010,Threatened Species: Vertebrates (number),8
233,Estonia,2015,Threatened Species: Vertebrates (number),11
233,Estonia,2018,Threatened Species: Vertebrates (number),15
233,Estonia,2019,Threatened Species: Vertebrates (number),15
233,Estonia,2020,Threatened Species: Vertebrates (number),15
233,Estonia,2021,Threatened Species: Vertebrates (number),15
233,Estonia,2004,Threatened Species: Invertebrates (number),4
233,Estonia,2010,Threatened Species: Invertebrates (number),3
233,Estonia,2015,Threatened Species: Invertebrates (number),6
233,Estonia,2018,Threatened Species: Invertebrates (number),7
233,Estonia,2019,Threatened Species: Invertebrates (number),7
233,Estonia,2020,Threatened Species: Invertebrates (number),7
233,Estonia,2021,Threatened Species: Invertebrates (number),8
233,Estonia,2004,Threatened Species: Plants (number),0
233,Estonia,2010,Threatened Species: Plants (number),0
233,Estonia,2015,Threatened Species: Plants (number),0
233,Estonia,2018,Threatened Species: Plants (number),2
233,Estonia,2019,Threatened Species: Plants (number),17
233,Estonia,2020,Threatened Species: Plants (number),26
233,Estonia,2021,Threatened Species: Plants (number),27
233,Estonia,2004,Threatened Species: Total (number),12
233,Estonia,2010,Threatened Species: Total (number),11
233,Estonia,2015,Threatened Species: Total (number),17
233,Estonia,2018,Threatened Species: Total (number),24
233,Estonia,2019,Threatened Species: Total (number),39
233,Estonia,2020,Threatened Species: Total (number),48
233,Estonia,2021,Threatened Species: Total (number),50
748,Eswatini,2004,Threatened Species: Vertebrates (number),12
748,Eswatini,2010,Threatened Species: Vertebrates (number),18
748,Eswatini,2015,Threatened Species: Vertebrates (number),23
748,Eswatini,2018,Threatened Species: Vertebrates (number),26
748,Eswatini,2019,Threatened Species: Vertebrates (number),28
748,Eswatini,2020,Threatened Species: Vertebrates (number),28
748,Eswatini,2021,Threatened Species: Vertebrates (number),29
748,Eswatini,2004,Threatened Species: Invertebrates (number),0
748,Eswatini,2010,Threatened Species: Invertebrates (number),0
748,Eswatini,2015,Threatened Species: Invertebrates (number),0
748,Eswatini,2018,Threatened Species: Invertebrates (number),0
748,Eswatini,2019,Threatened Species: Invertebrates (number),0
748,Eswatini,2020,Threatened Species: Invertebrates (number),0
748,Eswatini,2021,Threatened Species: Invertebrates (number),2
748,Eswatini,2004,Threatened Species: Plants (number),11
748,Eswatini,2010,Threatened Species: Plants (number),11
748,Eswatini,2015,Threatened Species: Plants (number),11
748,Eswatini,2018,Threatened Species: Plants (number),12
748,Eswatini,2019,Threatened Species: Plants (number),13
748,Eswatini,2020,Threatened Species: Plants (number),13
748,Eswatini,2021,Threatened Species: Plants (number),15
748,Eswatini,2004,Threatened Species: Total (number),23
748,Eswatini,2010,Threatened Species: Total (number),29
748,Eswatini,2015,Threatened Species: Total (number),34
748,Eswatini,2018,Threatened Species: Total (number),38
748,Eswatini,2019,Threatened Species: Total (number),41
748,Eswatini,2020,Threatened Species: Total (number),41
748,Eswatini,2021,Threatened Species: Total (number),46
231,Ethiopia,2004,Threatened Species: Vertebrates (number),65
231,Ethiopia,2010,Threatened Species: Vertebrates (number),79
231,Ethiopia,2015,Threatened Species: Vertebrates (number),89
231,Ethiopia,2018,Threatened Species: Vertebrates (number),95
231,Ethiopia,2019,Threatened Species: Vertebrates (number),99
231,Ethiopia,2020,Threatened Species: Vertebrates (number),101
231,Ethiopia,2021,Threatened Species: Vertebrates (number),103
231,Ethiopia,2004,Threatened Species: Invertebrates (number),6
231,Ethiopia,2010,Threatened Species: Invertebrates (number),15
231,Ethiopia,2015,Threatened Species: Invertebrates (number),15
231,Ethiopia,2018,Threatened Species: Invertebrates (number),15
231,Ethiopia,2019,Threatened Species: Invertebrates (number),15
231,Ethiopia,2020,Threatened Species: Invertebrates (number),15
231,Ethiopia,2021,Threatened Species: Invertebrates (number),15
231,Ethiopia,2004,Threatened Species: Plants (number),22
231,Ethiopia,2010,Threatened Species: Plants (number),26
231,Ethiopia,2015,Threatened Species: Plants (number),41
231,Ethiopia,2018,Threatened Species: Plants (number),47
231,Ethiopia,2019,Threatened Species: Plants (number),64
231,Ethiopia,2020,Threatened Species: Plants (number),64
231,Ethiopia,2021,Threatened Species: Plants (number),65
231,Ethiopia,2004,Threatened Species: Total (number),93
231,Ethiopia,2010,Threatened Species: Total (number),120
231,Ethiopia,2015,Threatened Species: Total (number),145
231,Ethiopia,2018,Threatened Species: Total (number),157
231,Ethiopia,2019,Threatened Species: Total (number),178
231,Ethiopia,2020,Threatened Species: Total (number),180
231,Ethiopia,2021,Threatened Species: Total (number),183
238,Falkland Islands (Malvinas),2004,Threatened Species: Vertebrates (number),21
238,Falkland Islands (Malvinas),2010,Threatened Species: Vertebrates (number),18
238,Falkland Islands (Malvinas),2015,Threatened Species: Vertebrates (number),18
238,Falkland Islands (Malvinas),2018,Threatened Species: Vertebrates (number),17
238,Falkland Islands (Malvinas),2019,Threatened Species: Vertebrates (number),17
238,Falkland Islands (Malvinas),2020,Threatened Species: Vertebrates (number),18
238,Falkland Islands (Malvinas),2021,Threatened Species: Vertebrates (number),19
238,Falkland Islands (Malvinas),2004,Threatened Species: Invertebrates (number),0
238,Falkland Islands (Malvinas),2010,Threatened Species: Invertebrates (number),0
238,Falkland Islands (Malvinas),2015,Threatened Species: Invertebrates (number),0
238,Falkland Islands (Malvinas),2018,Threatened Species: Invertebrates (number),0
238,Falkland Islands (Malvinas),2019,Threatened Species: Invertebrates (number),0
238,Falkland Islands (Malvinas),2020,Threatened Species: Invertebrates (number),0
238,Falkland Islands (Malvinas),2021,Threatened Species: Invertebrates (number),0
238,Falkland Islands (Malvinas),2004,Threatened Species: Plants (number),5
238,Falkland Islands (Malvinas),2010,Threatened Species: Plants (number),5
238,Falkland Islands (Malvinas),2015,Threatened Species: Plants (number),5
238,Falkland Islands (Malvinas),2018,Threatened Species: Plants (number),5
238,Falkland Islands (Malvinas),2019,Threatened Species: Plants (number),6
238,Falkland Islands (Malvinas),2020,Threatened Species: Plants (number),6
238,Falkland Islands (Malvinas),2021,Threatened Species: Plants (number),11
238,Falkland Islands (Malvinas),2004,Threatened Species: Total (number),26
238,Falkland Islands (Malvinas),2010,Threatened Species: Total (number),23
238,Falkland Islands (Malvinas),2015,Threatened Species: Total (number),23
238,Falkland Islands (Malvinas),2018,Threatened Species: Total (number),22
238,Falkland Islands (Malvinas),2019,Threatened Species: Total (number),23
238,Falkland Islands (Malvinas),2020,Threatened Species: Total (number),24
238,Falkland Islands (Malvinas),2021,Threatened Species: Total (number),30
234,Faroe Islands,2004,Threatened Species: Vertebrates (number),11
234,Faroe Islands,2010,Threatened Species: Vertebrates (number),13
234,Faroe Islands,2015,Threatened Species: Vertebrates (number),14
234,Faroe Islands,2018,Threatened Species: Vertebrates (number),22
234,Faroe Islands,2019,Threatened Species: Vertebrates (number),23
234,Faroe Islands,2020,Threatened Species: Vertebrates (number),24
234,Faroe Islands,2021,Threatened Species: Vertebrates (number),27
234,Faroe Islands,2004,Threatened Species: Invertebrates (number),0
234,Faroe Islands,2010,Threatened Species: Invertebrates (number),0
234,Faroe Islands,2015,Threatened Species: Invertebrates (number),0
234,Faroe Islands,2018,Threatened Species: Invertebrates (number),0
234,Faroe Islands,2019,Threatened Species: Invertebrates (number),0
234,Faroe Islands,2020,Threatened Species: Invertebrates (number),0
234,Faroe Islands,2021,Threatened Species: Invertebrates (number),0
234,Faroe Islands,2004,Threatened Species: Plants (number),0
234,Faroe Islands,2010,Threatened Species: Plants (number),0
234,Faroe Islands,2015,Threatened Species: Plants (number),0
234,Faroe Islands,2018,Threatened Species: Plants (number),1
234,Faroe Islands,2019,Threatened Species: Plants (number),4
234,Faroe Islands,2020,Threatened Species: Plants (number),5
234,Faroe Islands,2021,Threatened Species: Plants (number),5
234,Faroe Islands,2004,Threatened Species: Total (number),11
234,Faroe Islands,2010,Threatened Species: Total (number),13
234,Faroe Islands,2015,Threatened Species: Total (number),14
234,Faroe Islands,2018,Threatened Species: Total (number),23
234,Faroe Islands,2019,Threatened Species: Total (number),27
234,Faroe Islands,2020,Threatened Species: Total (number),29
234,Faroe Islands,2021,Threatened Species: Total (number),32
242,Fiji,2004,Threatened Species: Vertebrates (number),33
242,Fiji,2010,Threatened Species: Vertebrates (number),37
242,Fiji,2015,Threatened Species: Vertebrates (number),48
242,Fiji,2018,Threatened Species: Vertebrates (number),55
242,Fiji,2019,Threatened Species: Vertebrates (number),57
242,Fiji,2020,Threatened Species: Vertebrates (number),62
242,Fiji,2021,Threatened Species: Vertebrates (number),66
242,Fiji,2004,Threatened Species: Invertebrates (number),2
242,Fiji,2010,Threatened Species: Invertebrates (number),90
242,Fiji,2015,Threatened Species: Invertebrates (number),165
242,Fiji,2018,Threatened Species: Invertebrates (number),165
242,Fiji,2019,Threatened Species: Invertebrates (number),165
242,Fiji,2020,Threatened Species: Invertebrates (number),172
242,Fiji,2021,Threatened Species: Invertebrates (number),182
242,Fiji,2004,Threatened Species: Plants (number),66
242,Fiji,2010,Threatened Species: Plants (number),65
242,Fiji,2015,Threatened Species: Plants (number),65
242,Fiji,2018,Threatened Species: Plants (number),78
242,Fiji,2019,Threatened Species: Plants (number),78
242,Fiji,2020,Threatened Species: Plants (number),87
242,Fiji,2021,Threatened Species: Plants (number),90
242,Fiji,2004,Threatened Species: Total (number),101
242,Fiji,2010,Threatened Species: Total (number),192
242,Fiji,2015,Threatened Species: Total (number),278
242,Fiji,2018,Threatened Species: Total (number),298
242,Fiji,2019,Threatened Species: Total (number),300
242,Fiji,2020,Threatened Species: Total (number),321
242,Fiji,2021,Threatened Species: Total (number),338
246,Finland,2004,Threatened Species: Vertebrates (number),14
246,Finland,2010,Threatened Species: Vertebrates (number),10
246,Finland,2015,Threatened Species: Vertebrates (number),13
246,Finland,2018,Threatened Species: Vertebrates (number),19
246,Finland,2019,Threatened Species: Vertebrates (number),19
246,Finland,2020,Threatened Species: Vertebrates (number),19
246,Finland,2021,Threatened Species: Vertebrates (number),19
246,Finland,2004,Threatened Species: Invertebrates (number),10
246,Finland,2010,Threatened Species: Invertebrates (number),7
246,Finland,2015,Threatened Species: Invertebrates (number),10
246,Finland,2018,Threatened Species: Invertebrates (number),10
246,Finland,2019,Threatened Species: Invertebrates (number),10
246,Finland,2020,Threatened Species: Invertebrates (number),10
246,Finland,2021,Threatened Species: Invertebrates (number),10
246,Finland,2004,Threatened Species: Plants (number),1
246,Finland,2010,Threatened Species: Plants (number),1
246,Finland,2015,Threatened Species: Plants (number),2
246,Finland,2018,Threatened Species: Plants (number),8
246,Finland,2019,Threatened Species: Plants (number),21
246,Finland,2020,Threatened Species: Plants (number),32
246,Finland,2021,Threatened Species: Plants (number),33
246,Finland,2004,Threatened Species: Total (number),25
246,Finland,2010,Threatened Species: Total (number),18
246,Finland,2015,Threatened Species: Total (number),25
246,Finland,2018,Threatened Species: Total (number),37
246,Finland,2019,Threatened Species: Total (number),50
246,Finland,2020,Threatened Species: Total (number),61
246,Finland,2021,Threatened Species: Total (number),62
250,France,2004,Threatened Species: Vertebrates (number),53
250,France,2010,Threatened Species: Vertebrates (number),62
250,France,2015,Threatened Species: Vertebrates (number),70
250,France,2018,Threatened Species: Vertebrates (number),84
250,France,2019,Threatened Species: Vertebrates (number),84
250,France,2020,Threatened Species: Vertebrates (number),88
250,France,2021,Threatened Species: Vertebrates (number),103
250,France,2004,Threatened Species: Invertebrates (number),65
250,France,2010,Threatened Species: Invertebrates (number),91
250,France,2015,Threatened Species: Invertebrates (number),133
250,France,2018,Threatened Species: Invertebrates (number),160
250,France,2019,Threatened Species: Invertebrates (number),160
250,France,2020,Threatened Species: Invertebrates (number),162
250,France,2021,Threatened Species: Invertebrates (number),160
250,France,2004,Threatened Species: Plants (number),2
250,France,2010,Threatened Species: Plants (number),15
250,France,2015,Threatened Species: Plants (number),33
250,France,2018,Threatened Species: Plants (number),55
